Tomato yellow vein streak virus
Torque teno canis virus
Torque teno douroucouli virus
Torque teno felis virus
Torque teno midi virus 1
Torque teno midi virus 2
Torque teno mini virus 1
Torque teno mini virus 2
Torque teno mini virus 3
Torque teno mini virus 4
Torque teno mini virus 5
Torque teno mini virus 6
Torque teno mini virus 7
Torque teno mini virus 8
Torque teno mini virus 9
Torque teno sus virus 1a
Torque teno sus virus k2
Torque teno tamarin virus
Torque teno virus
Torque teno virus 1
Torque teno virus 10
Torque teno virus 12
Torque teno virus 14
Torque teno virus 15
Torque teno virus 16
Torque teno virus 19
Torque teno virus 2
Torque teno virus 25
Torque teno virus 26
Torque teno virus 27
Torque teno virus 28
Torque teno virus 3
Torque teno virus 4
Torque teno virus 6
Torque teno virus 7
Torque teno virus 8
Torque teno zalophus virus 1
Trichechus manatus latirostris papillomavirus 2
Trichechus manatus papillomavirus 1
Trichodysplasia spinulosa-associated polyomavirus
Trichoplusia ni ascovirus 2c
Trichoplusia ni single nucleopolyhedrovirus
Tsukamurella phage TPA2
TTV-like mini virus
Tupaiid herpesvirus 1
Turkey adenovirus 1
Turkey adenovirus 4
Turkey adenovirus 5
Turkey adenovirus A
Turnip curly top virus
Tursiops truncatus papillomavirus 1
Tursiops truncatus papillomavirus 2
TYLCAxV-Sic1-[IT:Sic2/2:04]
Urochloa streak virus
Ursus maritimus papillomavirus 1
Vaccinia virus
Variola virus
Watermelon chlorotic stunt virus
Weissella phage phiYS61
Velvet bean severe mosaic virus
Vernonia yellow vein virus
Vervet monkey polyomavirus 1
Wheat dwarf India virus
Wheat dwarf virus
Vibrio phage 11895-B1
Vibrio phage CP-T1
Vibrio phage CTX
Vibrio phage douglas 12A4
Vibrio phage fs1
Vibrio phage fs2
Vibrio phage helene 12B3
Vibrio phage henriette 12B8
Vibrio phage ICP1
Vibrio phage ICP2
Vibrio phage ICP3
Vibrio phage JA-1
Vibrio phage K139
Vibrio phage kappa
Vibrio phage KSF-1phi
Vibrio phage KVP40
Vibrio phage martha 12B12
Vibrio phage N4
Vibrio phage nt-1
Vibrio phage PWH3a-P1
Vibrio phage pVp-1
Vibrio phage pYD21-A
Vibrio phage pYD38-A
Vibrio phage pYD38-B
Vibrio phage SIO-2
Vibrio phage VBM1
Vibrio phage VBP32
Vibrio phage VBP47
Vibrio phage vB_VchM-138
Vibrio phage vB_VpaM_MAR
Vibrio phage vB_VpaS_MAR10
Vibrio phage VCY-phi
Vibrio phage VEJphi
Vibrio phage Vf12
Vibrio phage Vf33
Vibrio phage VFJ
Vibrio phage VfO3K6
Vibrio phage VfO4K68
Vibrio phage VGJphi
Vibrio phage VHML
Vibrio phage VP2
Vibriophage VP4
Vibrio phage VP5
Vibrio phage VP882
Vibrio phage VP93
Vibrio phage VPMS1
Vibrio phage VPUSM 8
Vibrio phage VpV262
Vibrio phage VSK
Vibrio phage VvAW1
Wiseana iridescent virus
Wissadula golden mosaic virus
WU Polyomavirus
Xanthomonas citri phage CP2
Xanthomonas phage Cf1c
Xanthomonas phage CP1
Xanthomonas phage OP1
Xanthomonas phage OP2
Xanthomonas phage phiL7
Xanthomonas phage vB_XveM_DIBBI
Xanthomonas phage Xop411
Xanthomonas phage Xp10
Xanthomonas phage Xp15
Xestia c-nigrum granulovirus
Xipapillomavirus 1
Xylella phage Xfas53
Yaba-like disease virus
Yaba monkey tumor virus
Yersinia phage Berlin
Yersinia phage L-413C
Yersinia phage phi80-18
Yersinia phage phiA1122
Yersinia phage phiR1-37
Yersinia phage phiR1-RT
Yersinia phage phiR201
Yersinia phage phiYeO3-12
Yersinia phage PY54
Yersinia phage Yepe2
Yoka poxvirus
Zalophus californianus papillomavirus 1
